ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location\
11017525,HZ570570,01/01/2014 12:01:00 AM,116XX S YALE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0522,005,34,53,17,,,2014,07/15/2017 03:51:24 PM,,,\
11017529,JA347498,08/01/2015 09:00:00 AM,044XX S TALMAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0922,009,12,58,11,,,2015,07/15/2017 03:51:24 PM,,,\
11017757,JA345559,08/13/2015 10:43:00 AM,013XX W 13TH ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,OTHER,false,false,1233,012,2,28,02,,,2015,07/15/2017 03:51:24 PM,,,\
11017747,JA343777,10/21/2015 09:57:00 PM,012XX S KEDVALE AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,false,true,1011,010,24,29,02,,,2015,07/21/2017 03:50:41 PM,,,\
11017741,JA345538,09/01/2015 09:03:00 PM,047XX W FULTON ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,OTHER,false,true,1113,011,28,25,20,,,2015,07/23/2017 03:47:59 PM,,,\
11017728,JA345305,10/19/2015 06:17:00 PM,039XX W MARQUETTE RD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,0833,008,13,65,20,,,2015,07/26/2017 03:54:52 PM,,,\
11017780,JA347821,01/01/2014 12:01:00 AM,025XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1033,010,12,30,11,,,2014,07/15/2017 03:51:24 PM,,,\
11017862,JA347671,10/07/2010 02:00:00 PM,044XX S INDIANA AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0215,002,3,38,06,,,2010,07/15/2017 03:51:24 PM,,,\
11017790,JA342842,01/01/2015 12:00:00 AM,061XX S EBERHART AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0313,003,20,42,20,,,2015,01/17/2018 03:54:05 PM,,,\
11017927,JA346452,03/05/2015 12:00:00 AM,022XX N LOWELL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,2522,025,31,20,20,,,2015,07/15/2017 03:51:24 PM,,,\
11017759,JA345351,03/01/2014 12:00:00 AM,051XX S NEWLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0811,008,23,56,17,,,2014,07/25/2017 03:46:39 PM,,,\
9789109,HX396547,08/21/2014 11:07:00 AM,007XX S SPAULDING AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,1134,011,24,27,18,,,2014,07/15/2017 03:49:29 PM,,,\
11051354,JA387365,08/10/2017 05:00:00 PM,005XX E 49TH ST,0810,THEFT,OVER $500,OTHER,false,false,0223,002,3,38,06,,,2017,08/17/2017 03:54:34 PM,,,\
11056437,JA393365,05/01/2014 09:00:00 AM,084XX S GREEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,true,0613,006,21,71,11,,,2014,08/17/2017 03:54:34 PM,,,\
11056752,JA393609,01/03/2013 12:01:00 AM,026XX N HALSTED ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,1935,019,43,7,11,,,2013,08/17/2017 03:54:34 PM,,,\
11057037,JA393913,08/14/2015 07:00:00 AM,057XX S MAPLEWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0824,008,16,63,26,,,2015,08/17/2017 03:54:34 PM,,,\
11055380,JA392140,01/01/2015 12:00:00 AM,050XX W GLADYS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1533,015,29,25,26,,,2015,08/17/2017 03:52:13 PM,,,\
10639943,HZ391801,11/24/2015 12:00:00 AM,027XX W 61ST ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,0825,008,15,66,02,,,2015,08/15/2016 03:50:44 PM,,,\
11051364,JA387135,08/11/2017 07:45:00 AM,0000X E ADAMS ST,0820,THEFT,$500 AND UNDER,ATM (AUTOMATIC TELLER MACHINE),false,false,0113,001,42,32,06,,,2017,08/18/2017 03:50:53 PM,,,\
10639973,HZ389432,08/20/2014 12:00:00 PM,008XX N MENARD AVE,1564,SEX OFFENSE,CRIMINAL TRANSMISSION OF HIV,RESIDENCE,false,false,1511,015,29,25,17,,,2014,08/15/2016 03:50:44 PM,,,\
10640113,HZ392047,07/29/2016 07:00:00 PM,003XX E JACKSON DR,0870,THEFT,POCKET-PICKING,PARK PROPERTY,false,false,0114,001,42,32,06,,,2016,08/15/2016 03:50:44 PM,,,\
11057604,JA394731,01/10/2014 12:00:00 AM,036XX N ALBANY AVE,0810,THEFT,OVER $500,RESIDENCE,false,true,1733,017,33,16,06,,,2014,08/18/2017 03:50:53 PM,,,\
11057804,JA394912,04/02/2014 12:10:00 AM,035XX S RHODES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0212,002,4,35,11,,,2014,08/18/2017 03:50:53 PM,,,\
11015510,JA344309,07/10/2017 10:30:00 PM,063XX N SHERIDAN RD,1360,CRIMINAL TRESPASS,TO VEHICLE,APARTMENT,false,false,2433,024,49,77,26,,,2017,07/17/2017 03:54:55 PM,,,\
11057832,JA394924,12/27/2013 12:01:00 AM,061XX S LANGLEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0313,003,20,42,11,,,2013,08/18/2017 03:50:53 PM,,,\
10640947,HZ392724,07/15/2015 12:00:00 PM,046XX N BEACON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1913,019,46,3,06,,,2015,08/15/2016 03:50:44 PM,,,\
11057939,JA395063,04/02/2013 09:00:00 AM,016XX W CONGRESS PKWY,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,1231,012,2,28,11,,,2013,08/18/2017 03:50:53 PM,,,\
11057963,JA395116,11/10/2012 12:00:00 PM,025XX W LITHUANIAN PLAZA CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0832,008,15,66,11,,,2012,08/18/2017 03:50:53 PM,,,\
11058244,JA394742,04/14/2014 03:05:00 PM,001XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0114,001,42,32,11,,,2014,08/18/2017 03:50:53 PM,,,\
11016744,JA346812,07/10/2017 03:46:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1232,012,2,28,06,,,2017,07/17/2017 03:54:55 PM,,,\
11019954,JA350623,05/01/2017 03:41:00 PM,014XX S DRAKE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,1021,010,24,29,11,,,2017,07/17/2017 03:54:55 PM,,,\
11019965,JA350628,07/15/2012 07:30:00 AM,066XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0321,003,5,42,11,,,2012,07/17/2017 03:54:55 PM,,,\
11020139,JA350937,03/15/2015 12:00:00 AM,063XX S SACRAMENTO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0823,008,15,66,11,,,2015,07/17/2017 03:54:55 PM,,,\
10703491,HZ459359,06/26/2015 09:00:00 AM,003XX W BARRY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,true,false,1934,019,44,6,11,,,2015,07/17/2017 03:52:24 PM,,,\
10641547,HZ393088,06/01/2015 12:00:00 AM,026XX E 73RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0334,003,7,43,11,,,2015,08/16/2016 03:49:23 PM,,,\
11052135,JA388448,08/12/2017 04:30:00 PM,065XX W GRAND AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,VEHICLE NON-COMMERCIAL,false,false,2512,025,36,19,26,,,2017,08/19/2017 03:50:07 PM,,,\
10641567,HZ393267,08/18/2015 12:00:00 AM,001XX E 18TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0132,001,2,33,11,,,2015,08/16/2016 03:49:23 PM,,,\
10895278,HX472880,10/18/2014 05:35:00 PM,010XX W 63RD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0724,007,16,68,18,,,2014,07/18/2017 03:52:43 PM,,,\
10895291,HX396508,08/21/2014 11:50:00 AM,040XX W JACKSON BLVD,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1115,011,28,26,18,,,2014,07/18/2017 03:52:43 PM,,,\
10899272,HX281559,05/29/2014 06:00:00 PM,027XX W CONGRESS PKWY,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1135,011,28,27,18,,,2014,07/18/2017 03:52:43 PM,,,\
11052309,JA388367,08/12/2017 12:45:00 AM,0000X E Chicago Ave,0810,THEFT,OVER $500,STREET,false,false,1833,018,42,8,06,,,2017,08/19/2017 03:50:07 PM,,,\
11052330,JA388480,06/01/2005 06:50:00 PM,022XX S WOOD ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1034,010,25,31,02,,,2005,08/19/2017 03:50:07 PM,,,\
10641574,HZ393235,08/15/2014 09:00:00 AM,011XX E 42ND PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0214,002,4,36,11,,,2014,08/16/2016 03:49:23 PM,,,\
11014195,JA344156,07/11/2017 02:15:00 PM,045XX S TROY ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0922,009,14,58,06,,,2017,07/18/2017 03:52:43 PM,,,\
11055109,JA391845,08/15/2001 12:01:00 AM,024XX N KEDZIE BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1413,014,35,22,11,,,2001,08/19/2017 03:50:07 PM,,,\
11055175,JA391951,09/01/2004 04:00:00 PM,033XX W BERTEAU AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,false,1724,017,33,16,26,,,2004,08/19/2017 03:50:07 PM,,,\
11055445,JA392193,12/05/2005 12:00:00 PM,009XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0123,001,2,32,11,,,2005,08/19/2017 03:50:07 PM,,,\
10632689,HZ384822,08/09/2016 01:30:00 AM,078XX S DREXEL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0624,006,8,69,11,,,2016,08/16/2016 03:49:23 PM,,,\
11059377,JA396559,09/30/2014 12:00:00 AM,039XX S PRAIRIE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,0213,002,3,38,10,,,2014,08/19/2017 03:50:07 PM,,,\
11059344,JA396773,09/15/2015 08:00:00 AM,070XX S MAPLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0832,008,18,66,11,,,2015,08/26/2017 03:51:03 PM,,,\
11059396,JA396320,08/08/2017 08:30:00 AM,001XX W WACKER DR,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0122,001,42,32,06,,,2017,08/19/2017 03:50:07 PM,,,\
11059413,JA396736,09/16/2015 08:05:00 PM,085XX W Catherine Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1614,016,41,76,11,,,2015,08/19/2017 03:50:07 PM,,,\
11020977,JA351708,01/21/2015 08:00:00 AM,004XX E 79TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0624,006,6,69,11,,,2015,07/18/2017 03:52:43 PM,,,\
11021077,JA351672,05/07/2015 09:00:00 AM,001XX W 109TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0513,005,34,49,11,,,2015,07/18/2017 03:52:43 PM,,,\
11021175,JA350183,01/01/2015 12:00:00 AM,026XX W 24TH ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1034,010,12,30,17,,,2015,07/18/2017 03:52:43 PM,,,\
11021273,JA351713,07/10/2017 09:50:00 AM,002XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,0114,001,42,32,06,,,2017,07/18/2017 03:52:43 PM,,,\
11021447,JA345170,12/30/2013 01:00:00 PM,075XX S CREGIER AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,0414,004,8,43,11,,,2013,07/18/2017 03:52:43 PM,,,\
11021869,JA352764,12/15/2015 12:00:00 PM,078XX S CHAMPLAIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0624,006,6,69,05,,,2015,07/18/2017 03:52:43 PM,,,\
10810334,JA109317,01/08/2017 12:00:00 AM,006XX W GRACE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1925,019,46,6,14,,,2017,01/15/2017 03:52:12 PM,,,\
10810353,JA109678,01/08/2017 03:10:00 AM,002XX W ONTARIO ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1831,018,42,8,06,,,2017,01/15/2017 03:52:12 PM,,,\
10810660,JA109702,01/08/2017 06:00:00 AM,018XX N CLEVELAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,1813,018,43,7,26,,,2017,01/15/2017 03:52:12 PM,,,\
10642764,HZ394129,05/30/2015 09:00:00 AM,099XX S CARPENTER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2232,022,34,73,11,,,2015,08/17/2016 03:58:08 PM,,,\
11054396,JA390817,08/13/2017 11:00:00 PM,014XX W BALMORAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2013,020,48,77,14,,,2017,08/20/2017 03:51:15 PM,,,\
11016764,JA345571,07/12/2017 12:50:00 PM,006XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,LAKEFRONT/WATERFRONT/RIVERBANK,false,false,1834,018,42,8,06,,,2017,07/19/2017 03:55:33 PM,,,\
11060535,JA397993,10/31/2013 07:17:00 AM,068XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0322,003,20,69,07,,,2013,08/20/2017 03:51:15 PM,,,\
11060839,JA396187,09/02/2014 07:45:00 PM,094XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,CURRENCY EXCHANGE,false,false,2221,022,21,73,08A,,,2014,08/20/2017 03:51:15 PM,,,\
11022049,JA352923,01/06/2014 12:00:00 AM,100XX S PROSPECT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2213,022,19,72,11,,,2014,07/19/2017 03:55:33 PM,,,\
11022124,JA352995,05/15/2008 12:01:00 AM,074XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0334,003,7,43,11,,,2008,07/19/2017 03:55:33 PM,,,\
11022228,JA353093,08/13/2014 12:00:00 PM,104XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0512,005,9,50,11,,,2014,07/19/2017 03:55:33 PM,,,\
11022289,JA353130,05/30/2013 07:00:00 AM,043XX S DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0215,002,3,38,11,,,2013,07/19/2017 03:55:33 PM,,,\
11022314,JA353238,02/18/2014 12:00:00 PM,033XX N KILPATRICK AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,false,false,1731,017,30,15,26,,,2014,07/20/2017 03:55:01 PM,,,\
11059404,JA396331,08/14/2017 03:09:00 PM,029XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0133,001,4,35,06,,,2017,08/21/2017 03:52:56 PM,,,\
11023553,JA354281,01/01/2010 09:00:00 AM,113XX S HERMOSA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2212,022,19,75,11,,,2010,07/20/2017 03:55:01 PM,,,\
11060984,JA398876,08/20/2010 12:00:00 PM,003XX W 116TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0522,005,34,53,11,,,2010,08/21/2017 03:52:56 PM,,,\
11024097,JA354950,06/01/2010 12:00:00 AM,114XX S ST LAWRENCE AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0531,005,9,50,02,,,2010,07/20/2017 03:55:01 PM,,,\
11061249,JA399075,03/10/2014 12:00:00 PM,079XX S WOOD ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,true,0611,006,21,71,02,,,2014,08/21/2017 03:52:56 PM,,,\
11024184,JA354832,06/28/2017 07:50:00 AM,002XX S CANAL ST,0810,THEFT,OVER $500,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0121,001,2,28,06,,,2017,07/20/2017 03:55:01 PM,,,\
11024194,JA354110,12/22/2015 05:45:00 AM,013XX S KILDARE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1011,010,24,29,11,,,2015,07/20/2017 03:55:01 PM,,,\
11024196,JA354817,12/22/2014 12:10:00 PM,080XX S Union Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0621,006,21,71,11,,,2014,07/20/2017 03:55:01 PM,,,\
11024239,JA354351,07/08/2008 07:00:00 AM,008XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0233,002,5,41,11,,,2008,07/20/2017 03:55:01 PM,,,\
11061408,JA399162,05/01/2011 12:00:00 AM,115XX S CHURCH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2212,022,34,75,11,,,2011,08/21/2017 03:52:56 PM,,,\
10345866,HY536923,03/21/2012 12:00:00 AM,014XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,010,24,29,08B,,,2012,07/21/2017 03:52:41 PM,,,\
11041421,JA375385,08/02/2017 03:35:00 PM,002XX N LA SALLE ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,COMMERCIAL / BUSINESS OFFICE,false,false,0122,001,42,32,10,,,2017,08/24/2017 03:54:11 PM,,,\
11018067,JA348071,07/14/2017 01:05:00 PM,005XX N KINGSBURY ST,0810,THEFT,OVER $500,ATHLETIC CLUB,false,false,1831,018,42,8,06,,,2017,07/21/2017 03:52:41 PM,,,\
11019018,JA349055,07/14/2017 06:30:00 PM,001XX E WALTON ST,0870,THEFT,POCKET-PICKING,HOTEL/MOTEL,false,false,1833,018,42,8,06,,,2017,07/21/2017 03:52:41 PM,,,\
11056039,JA392135,08/15/2017 12:00:00 AM,009XX E 61ST ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,0313,003,20,42,26,,,2017,08/22/2017 03:55:50 PM,,,\
11024186,JA354104,07/14/2017 12:30:00 AM,038XX N RICHMOND ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1733,017,33,16,06,,,2017,07/21/2017 03:52:41 PM,,,\
11024958,JA355865,06/01/2013 12:00:00 AM,050XX N HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1712,017,39,14,11,,,2013,07/21/2017 03:52:41 PM,,,\
11025194,JA355899,09/30/2014 09:00:00 AM,114XX S THROOP ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2234,022,34,75,11,,,2014,07/21/2017 03:52:41 PM,,,\
11025331,JA356371,01/01/2014 12:00:00 AM,051XX S KEDZIE AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,true,0822,008,14,63,17,,,2014,07/21/2017 03:52:41 PM,,,\
11025488,JA356279,01/05/2013 12:00:00 PM,060XX S KENNETH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0813,008,13,65,11,,,2013,07/21/2017 03:52:41 PM,,,\
9996431,HX512668,11/19/2014 12:53:00 PM,065XX S CARPENTER ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,0724,007,17,68,18,,,2014,07/22/2017 03:50:28 PM,,,\
11056995,JA393182,08/15/2017 05:51:00 PM,026XX W MEDILL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1431,014,1,22,06,,,2017,08/22/2017 03:55:50 PM,,,\
11062026,JA400118,11/01/2015 09:00:00 AM,003XX W 60TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0711,007,20,68,11,,,2015,08/22/2017 03:55:50 PM,,,\
11062893,JA400661,01/01/2015 10:00:00 AM,078XX S MORGAN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0612,006,17,71,11,,,2015,08/22/2017 03:55:50 PM,,,\
11063121,JA401269,07/16/2015 12:00:00 PM,062XX S LARAMIE AVE,1120,DECEPTIVE PRACTICE,FORGERY,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,false,0813,008,23,64,10,,,2015,08/22/2017 03:55:50 PM,,,\
11059389,JA395909,08/16/2017 09:30:00 AM,011XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0123,001,2,32,06,,,2017,08/24/2017 03:54:11 PM,,,\
10815978,JA115803,02/18/2014 12:01:00 AM,055XX N GLENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2013,020,48,77,11,,,2014,01/15/2017 03:52:12 PM,,,\
10815980,JA115771,12/12/2015 12:01:00 AM,047XX S INGLESIDE AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,APARTMENT,false,false,0222,002,4,39,26,,,2015,01/15/2017 03:52:12 PM,,,\
11019016,JA349061,07/15/2017 11:05:00 AM,021XX W WALTON ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1212,012,32,24,06,,,2017,07/22/2017 03:52:17 PM,,,\
10655573,HZ405438,10/01/2014 09:00:00 AM,036XX N LAMON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1634,016,38,15,11,,,2014,08/25/2016 03:50:02 PM,,,\
11024544,JA354367,03/01/2006 12:00:00 PM,065XX W ADDISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1632,016,36,17,11,,,2006,07/29/2017 03:52:50 PM,,,\
10816168,JA115913,05/04/2012 10:00:00 AM,066XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0725,007,15,67,11,,,2012,01/15/2017 03:52:12 PM,,,\
10816317,JA115870,12/29/2016 08:00:00 AM,016XX N OAKLEY AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,1434,014,1,24,06,,,2016,01/15/2017 03:52:12 PM,,,\
9780612,HX339648,07/10/2014 05:15:00 PM,006XX N RIDGEWAY AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1122,011,27,23,18,,,2014,07/22/2017 03:50:28 PM,,,\
9996445,HX529100,12/03/2014 11:56:00 AM,062XX S DR MARTIN LUTHER KING JR DR,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,0311,003,20,40,18,,,2014,07/22/2017 03:50:28 PM,,,\
11058249,JA394868,08/16/2017 11:00:00 PM,002XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0113,001,42,32,06,,,2017,08/23/2017 03:57:11 PM,,,\
10655667,HZ405725,08/24/2014 09:00:00 AM,011XX S LAFLIN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1231,012,2,28,11,,,2014,08/25/2016 03:50:02 PM,,,\
11059410,JA396568,08/16/2017 05:35:00 AM,066XX W IMLAY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1611,016,41,10,11,,,2017,08/23/2017 03:57:11 PM,,,\
11063557,JA401905,02/01/2012 07:00:00 AM,001XX N MAYFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1512,015,29,25,11,,,2012,08/23/2017 03:57:11 PM,,,\
11063633,JA401695,02/25/2011 12:00:00 AM,057XX W ROOSEVELT RD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING/GROUNDS,false,false,1513,015,29,25,17,,,2011,08/23/2017 03:57:11 PM,,,\
11063967,JA402281,03/09/2015 09:37:00 AM,003XX W CHICAGO AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1831,018,42,8,26,,,2015,08/23/2017 03:57:11 PM,,,\
10645190,HZ395588,08/15/2016 09:30:00 AM,034XX N ELAINE PL,0820,THEFT,$500 AND UNDER,STREET,false,false,1925,019,44,6,06,,,2016,08/22/2016 03:51:25 PM,,,\
10655878,HZ405417,09/10/2014 09:00:00 AM,118XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2212,022,19,75,06,,,2014,08/25/2016 03:50:02 PM,,,\
11026446,JA356261,01/01/2015 12:00:00 AM,077XX W PALATINE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,1612,016,41,10,20,,,2015,07/23/2017 03:50:19 PM,,,\
